,Household 1,Household 2,Household 3,Household 4,Household 5,Household 6,Household 7,Household 8,Household 9,Household 10,Household 11,Household 12,Household 13,Household 14,Household 15,Household 16,Household 17,Household 18,Household 19,Household 20
2020-03-23,22.3283121986523,15.176939931331358,25.059212164970944,21.233010931306673,24.38363386845226,18.6386194942746,22.09762054213071,19.354232587699432,19.427564772053994,26.66402667678744,25.70229836970296,19.504776491548,28.037541712550357,17.868898436870555,16.19862247596161,24.89259669919004,17.079747261865922,22.456518237215622,26.985013549306053,18.404229988883962
2020-03-24,12.31878156861388,16.086854220862374,16.710244776194155,16.872214824453735,10.865443108477411,17.551374888134866,24.62217010979255,21.323693788778538,21.25815124409945,11.116544905353754,14.06808999659149,18.990040223709194,10.987949457518395,18.32474084101133,25.675779660064446,17.134177861496134,19.467787339677734,20.97120213602977,13.069841320490063,20.68955505838095
2020-03-25,27.441260968978,19.448053504865563,22.341926171385257,24.96068414259253,17.984058465752334,18.60351665360814,22.48307599241926,11.69075816390875,13.94572181028205,15.326084868844697,14.674259478079591,12.755870556651157,13.724660517713993,19.25853714341723,23.163405551332616,15.077769667868777,26.881013548603562,19.612126413204024,23.378246646717574,26.23662889597893
2020-03-26,29.479445880152916,14.72685768007493,28.679394988428566,29.525318202800086,24.747027618966094,26.28872108748019,25.06066594911155,22.753943070513657,18.031331441528053,8.433990331514664,9.18169493591819,11.429176562837274,19.93483120294512,13.227076907009437,23.2693159298973,15.02906823274888,17.874406816326356,30.3091318526883,18.955988748045474,20.525806905109743
2020-03-27,25.893897855798254,24.101239186623406,16.661436397147206,19.926113901700777,19.183725255834105,9.566825102897287,19.779301405760968,22.977115783818615,20.426262872851936,18.41929212125142,17.798188933930753,19.75179214611063,23.50178668588591,16.825778363285945,19.719657509915223,20.84654048945575,10.462090727354084,14.010282469093017,20.208061641815778,22.99328872354779
2020-03-28,19.100375820938247,22.315651646593036,28.409608700365688,18.497606072072887,19.567723586444764,20.200357282738878,28.09229662115987,22.224267190932544,20.49710993354271,18.288577201197093,23.400728830109163,13.503022683087375,18.92363382729742,19.320639665312353,30.864979598894777,15.341428615318058,21.413685270084205,14.517253614168649,18.176037114070457,20.332617325225094
2020-03-29,14.646236892447286,21.395478821962268,15.737070764146765,18.22485634472313,17.847690440571036,18.361225413517918,22.855549110649115,19.98118591427488,12.346918778006916,17.97852789685253,25.326123544890702,23.126777146913422,24.51544227434512,17.01614589480259,19.65634611530455,15.228184193744397,27.476269051761893,21.06418966618543,13.086688748916146,23.09295786323205
2020-03-30,25.272258634655685,21.694520626079722,20.114798778039756,10.538190533413292,25.74689691683562,27.27903975918422,17.281529851586114,10.970318686982893,21.638115896173908,19.684350500117986,21.78576830653866,16.04140356138585,4.962813977782206,26.48540809962617,18.8434034992749,16.936967378752662,18.512009013093582,19.51347012618817,20.163571023966583,19.48624231764593
2020-03-31,17.9841152651341,30.105217807423987,19.944271940790795,19.110934281484937,21.48757176977473,20.277461127219013,14.530524716327974,19.903386040143683,21.39598246257105,15.893674627911203,16.995215103087716,17.085283027475114,8.347663711734274,15.87926365597274,17.638269094531065,21.632378416413044,16.269429945798322,20.254567245551012,11.349775488100203,26.140901459079952
2020-04-01,26.112225351912137,17.655679060166023,20.057494499350312,21.25499058004162,20.22011138087674,27.42462799349977,21.0289840186704,25.303574996710847,18.11474396863611,15.431721797556332,23.53235806851187,12.23659729470418,17.160983561602382,19.16373715198385,18.00656074714188,15.99215252378627,21.61221949708645,31.58940762192624,16.939817317665824,12.830399615839346
2020-04-02,21.0413748903843,8.992793572497213,15.811609790460274,25.273789625901415,23.215272726696465,9.380549909772204,13.467392385386995,15.699355618537695,20.020874995412502,29.08913206630538,21.021592953080578,30.55076762109451,33.336610444420884,16.9798345718015,23.911403047988923,25.242731785692165,12.958657036138177,28.35839560007751,25.829335436538475,16.19306817634908
2020-04-03,24.883195182418564,20.996500984482324,17.04408448117785,24.80023870574964,22.94112464558968,22.29792452417028,15.133120162216258,10.053652669193582,12.582542233159995,18.329685258183147,10.39647200535035,23.79414774511551,19.999658237141418,26.25646166400003,9.579999703771279,16.09210738904111,20.73021704926713,23.216338635738737,23.924391101649817,14.435459066888866
2020-04-04,21.78183198587201,19.74698229519167,16.661398568203005,17.917504587816538,21.062935232187684,21.4002893001884,21.195435401867996,12.297210140646532,12.601021923378259,24.538293124733826,13.859525836922305,16.450348794652083,8.792755160974533,13.285666904205506,14.073909263269597,26.837417296634534,19.22560595002386,16.1706726007567,17.333078261964165,16.533546106856935
2020-04-05,23.53286584095974,17.412404787447983,21.634812977022285,18.61588502613056,27.73515748495422,26.95266983536969,16.96056276859023,21.570128459103017,20.673436311691187,15.816144786735059,27.559326525981483,20.755735160730783,18.199851335880645,22.07625396323983,27.003888227400907,14.892870016602224,18.711246230303725,21.275517099943084,26.850963062752957,15.103575779901973
2020-04-06,20.052500103604103,15.105850703206151,21.650175572551557,25.619526528072196,19.698562331804407,11.793256955884853,15.333418798865388,21.864380044262187,16.66138404541918,28.063642973760434,21.61102541487636,26.61545653990593,23.087469407839205,25.984348719314298,16.12118232234754,18.99542955573724,18.961178698851178,11.290854912953728,16.968004001825364,22.471917030307313
2020-04-07,28.929352469529174,17.80405239098926,31.129721658691295,19.132680514635606,21.39040523983972,19.224820959408373,19.82762476955801,24.43146597310734,19.942222398878492,27.57091065503899,13.126028057457102,15.360874628865462,24.811111906058624,27.038519145415144,14.362091929256776,20.512760529289157,16.62632989588843,15.75578579435332,15.456631564076865,16.744991270460126
2020-04-08,20.6345604635181,20.906692146089107,26.854945031455607,17.449852301221917,16.78523723323555,20.330301308932462,20.36338949551895,19.723705021351737,24.197453361588025,21.15509341108638,24.099765540308923,29.53299341353059,22.352744555973835,20.884436307292834,19.1637579388656,15.18195307905195,17.41913776138432,23.748748594025148,31.42442665135369,19.817934983498944
2020-04-09,22.009946817223508,17.485916496787308,17.450783789307604,26.96259224717136,20.750576135030645,17.521022527273953,18.97082987390631,12.498358120107147,19.13035034847422,14.502342035152584,25.307174798813193,14.839125527936032,18.820978973081377,28.64165955882827,16.258507194610015,16.32683684024496,16.286178011595073,15.302628707811055,23.44152912964652,17.32467015593608
2020-04-10,29.41575348528127,32.06226839771874,21.62434807898093,25.18792833525317,27.938807618726837,26.0828885687147,18.112265404703557,15.907479297031621,5.9466597258540155,20.435006928638302,17.82482985270154,19.113192583642515,23.393946471058946,15.241582230466081,21.464353646294775,21.234417499137802,21.33052687279728,16.92970386384331,23.31198367018868,16.215347238178495
2020-04-11,13.261204694287768,15.19747809183426,24.985589903958797,20.09395895887129,16.783711991056308,18.30658907277301,24.273213643562244,24.09419686299674,19.246731809895532,20.236522500205286,23.28841048193393,11.748108021764175,25.768090157912457,17.24211656202054,14.018340825643548,17.66919200463249,20.34779425417798,21.121076917613188,24.444482228577314,20.500974439085496
2020-04-12,13.647575007571332,16.03441318646164,20.153009121692588,17.031112761106662,14.332035871807706,30.17381272010577,21.712136756434138,20.70247953719738,17.594779890029823,21.198119570447485,1.2994968102411053,7.307444369726865,17.226335970843202,17.30440282569432,27.495505903456642,17.16367430401245,17.56979894037314,5.31268127870304,22.721869275346858,13.458745127533149
2020-04-13,24.846983540790056,8.556899799927358,19.65179210776532,9.940598403776455,24.983798214099078,25.270889544694615,18.88286943902652,23.24914817339989,18.8265282283854,15.108896919001646,24.86788397594079,25.050453902679113,19.381996192865238,21.286356797494054,13.445348966076649,17.916139539485208,22.622445159144178,21.06314533935022,16.367396391011194,14.554428541696689
2020-04-14,14.1343829744292,21.257422075107684,20.257874713849446,22.948518027873618,19.256169238831603,24.754168485018997,32.32160966757683,22.173944027305197,24.498654062857767,12.384999319103526,25.875776959599374,20.428510460066967,19.319511469949113,9.430340256621285,19.58026707477535,20.914011104027114,22.36535369483146,21.56760637651351,16.565266027027217,11.679905385322327
2020-04-15,29.718105928246462,9.917966861001199,24.336383144042138,15.518151387239099,20.48002102484885,22.796494906954422,20.969158684642064,18.975197241348518,12.107349070294429,20.811815186910174,14.376486426181334,11.330695098427348,11.472287968096985,24.74266461091228,20.27910408061244,15.802913207232963,28.811715597691663,22.83912979483761,21.679546817521366,16.498600601190127
2020-04-16,17.931905096201262,17.302726833127494,15.758397385973838,10.18633995429624,19.774433481533325,14.68152204487226,25.66002566838665,19.12996581245983,21.219783119539922,19.948543418331408,21.410426997576522,11.796993974350293,13.714517878799757,26.156380432696643,21.23195988181981,28.317105738189603,24.495561542406698,28.41330100503578,22.442476719532,19.620362999390185
2020-04-17,16.262725942796212,18.621647327197216,18.37165265589913,27.92410263674509,20.395608619647675,17.844518312446215,17.195094984341218,29.2855113487793,27.85151955955616,20.010375109596833,18.309397284762806,25.726806998284577,8.406875060794789,18.55906734189054,19.696967189569623,10.58177199939999,19.907838503196817,17.418567271222855,24.607603215069464,25.799549307379536
2020-04-18,29.614710132401925,16.45136017076556,22.35216572423241,23.239838955049443,24.25265341761719,22.86375683428608,13.185295263959953,22.073371333046104,16.870284425157713,25.134002894254838,19.487352596145865,19.247024457386395,20.42168962589063,26.290984684969903,19.971103253051602,20.195352535920073,14.747973919141483,18.970725888099114,19.45183250010312,15.817480347137632
2020-04-19,27.402573957172123,28.694363387272553,21.55723535777078,14.304959034415173,15.804379047003632,23.387785167938585,16.04121742178268,19.357062248418195,22.361639430928687,12.624197584843172,17.87559777732466,27.157216235482892,18.511633738545104,22.868780991885252,19.649988171250182,19.256075775240628,21.27583274576224,16.070273317309184,29.239835425615738,27.910522063361526
2020-04-20,29.337794802132848,24.971971956577494,21.197913799281956,13.927993085203704,14.941129579472557,26.535919225406285,18.65995108300944,22.277099954684047,24.83152889485401,25.053468579939025,13.338522665725897,23.182933841181512,18.304835621547383,15.115626795039605,26.52841758984806,18.21912215275612,14.064537640408695,16.895576033820443,13.374232411000492,19.364100846310908
2020-04-21,24.530223291376927,26.59568438150788,18.150994168480985,24.354808910858097,20.42484068518854,17.662794951870467,17.516958951352414,21.114529098121366,21.05115719551047,16.28386229991341,29.452018515408277,19.66718576223081,19.827981254018884,16.54485238038189,19.373006221940965,12.993140031751562,23.29678579748422,16.388477993582363,29.650679878529697,22.168280689695944
2020-04-22,15.693871574726487,15.587905907250407,24.862678945712684,15.61014691732065,11.967801552750837,15.699233075376684,26.681930911613968,9.213218132527691,16.574515098342864,18.023889670749703,18.44844575210392,20.16164990384128,22.59634594299726,17.463542757253066,24.817766024840292,23.099453606895057,18.431785665522284,16.403313978098787,27.016450564750347,20.847042455190874
2020-04-23,29.55032476549517,25.642970322572843,30.66934123602269,26.480749337639416,13.134732319790357,24.295520963927654,19.39979438951946,23.250422571861574,16.452394946459997,15.871103183743648,20.52377522131115,17.224631763766762,16.637084511652297,21.643765380691377,16.338675859345347,11.642180837310963,26.088484867278744,10.195657043781093,21.63454768103022,22.862324211713112
2020-04-24,18.6599831452431,22.48000473171981,22.032077468381033,23.082296563130775,29.333415741658136,15.951867119799436,22.3073443872057,29.104696370448377,23.71900076882991,20.448099289196257,14.952997098742841,20.488930546145042,25.868056128758536,24.702936316613794,19.987906043619418,22.610060596536165,14.56267243587691,14.29145771345709,21.53456051472519,29.149466138223886
2020-04-25,24.012281978981974,23.857029743384228,19.0341164922508,22.682982602834116,23.78734165030702,24.366559180352063,19.767594219835548,16.09860065804968,22.960745453908668,10.470910626000363,14.815664194378266,19.695075089950578,12.038852561736789,23.360035069125665,19.349148069531168,19.486298545848022,19.74230528784896,23.97938328533766,18.774316219246522,27.093255317684044
2020-04-26,24.73625983886874,25.147194143913836,23.778701444472713,22.023477278071503,19.949717640654928,25.99868088207519,17.83222833633416,27.270178744195835,16.06765792464387,17.159571398564033,22.062992075377498,24.18758336329451,19.93175399600445,16.898622083838223,25.002355098312055,17.305028803370533,21.030648996857295,18.29908320292021,15.915093630003788,15.111861108201785
2020-04-27,19.22494953454583,15.456183770204735,17.30433681623505,20.95725436011956,26.1900346797922,22.28076517913528,20.189980067267577,18.715651513340415,14.117634228194586,17.421217273573237,22.631960400755563,19.1829077946196,19.508272548988117,20.564248166486394,17.06699056340689,13.608070850973156,16.86736477526068,17.539249089627067,17.751533450666848,17.90216590529611
2020-04-28,23.0703968517304,17.878411895110492,16.251548276485515,24.402555995885553,14.797003849574274,18.21210484015701,28.57025734885366,21.46735698824911,13.595966429255018,26.319651011815974,24.38962084662372,24.117777459343692,24.249385374557818,16.933980936844737,16.541387317380803,16.3933983791678,26.960834000510285,17.82519053359397,22.032520928378997,22.148571688883457
2020-04-29,24.611033357832635,24.312980056642257,20.16404373806856,17.729598187421974,18.421984383070708,20.205411130719398,16.160257041315926,25.35180008486587,28.308259305923855,20.75349071893609,25.51887001246844,24.603161453874474,17.52507145047233,27.911353417579235,19.21959792822065,8.243444212041169,34.12885250279093,21.56895650972418,31.203465452722686,14.683360703121703
2020-04-30,21.88212765577815,6.721904535125336,7.086016835150277,20.429759867171924,23.11726804712191,22.967329598016196,23.834952252797756,16.399992843545952,19.660274398047505,23.477591557481514,18.94896229749619,20.903813034911902,25.343654291678746,18.077809520328678,19.893983065327138,23.085864010521362,25.16778638509344,13.364179797473074,24.427208036702197,21.955911741587514
2020-05-01,14.502996047079026,27.566640412866025,14.230248181739952,23.75973293838598,24.453358407156973,20.050927593560367,14.869963741871091,26.212469564092356,31.801142928267073,20.029694071932514,17.778984680035258,13.435158330004082,18.83066794692735,19.663125007073354,9.488247122597278,20.690472060994672,15.95676080340562,24.55309942560401,12.799255562259738,19.626070305478752
2020-05-02,21.49119087103028,22.76566032103792,18.26019072039577,22.814948592930637,22.56458423413888,30.991481693352462,17.701867788652805,13.928913593203303,22.777728015352714,14.755498142686427,23.73406916424467,19.197616469738584,19.490974466398782,18.582949954226713,15.70759605537866,22.562707423211567,14.549362497352336,9.602569331504018,15.011347581063385,15.00319616012858
2020-05-03,26.63192948343515,19.771480196698825,13.233055709261434,14.025065973656698,7.293805961558877,15.046645346864253,20.01791602977292,15.624226255430418,22.19761161416899,24.53602434091624,16.812803982847825,10.469626770069159,19.254614186330812,14.002410261812182,25.550860164256335,13.994400625677878,18.44666206267212,25.088936777979374,24.702157456443306,21.72201499177564
2020-05-04,16.527160701343174,21.102538278785868,14.836784490539351,17.49795166347868,15.15958941167711,14.986657063151045,21.631875448634954,17.03239841326237,21.531362441525918,15.772793289662163,24.358792479489146,13.966891893237653,23.49048121235083,19.60482661294703,18.72713112876482,17.017925050463973,19.18368574785328,22.13337279760432,20.13840063865521,24.868405774173127
2020-05-05,19.251827298361647,14.850323583455117,17.816258312709962,21.264017527095774,22.385340461784327,15.115523066323375,27.41564313986907,23.31002683225951,24.995749250986826,17.368783296136208,21.872501436211444,23.65209166580151,24.265740822257023,24.10936503349665,18.791871340127862,22.975676416204703,17.6982934344944,9.704600675662503,14.851378033448134,15.284566171923212
2020-05-06,17.82423224139181,18.250283177054477,11.785173532346954,17.959926454800517,18.22024253476597,17.05210038727392,19.749586792677324,18.295627947152646,15.169684074779653,20.910498894047834,25.775132172917488,22.47446394713767,16.97629601928191,19.146248640558582,22.85122707422627,21.169534834268873,13.329294202046993,20.43283244131037,15.204026766038245,28.012975978356554
2020-05-07,29.24631864239671,25.501421691101868,17.96964101870084,28.873292804866665,32.701158103795855,9.105342399025453,15.781921967320368,12.40012770207066,30.800065541853677,24.72769394723553,23.351958444239155,19.983955607825056,12.955545190157823,11.744846363466495,22.70267646007063,25.50315707680637,22.577261057696173,21.999843642967797,14.044764834710085,21.188078869342988
2020-05-08,23.361473785062177,26.490109861631105,17.323649177335778,18.034234026229434,24.63279150483548,16.851747865299092,23.250209865253847,18.917335640750856,19.49849148694084,18.993077283586278,14.727770880544197,18.487834215012867,15.094491919008542,18.956871682528146,28.696377159393265,22.123679080054284,17.55027337714795,14.029132449129905,28.777576815081147,19.359021598048685
2020-05-09,22.03730918120555,33.481120262817896,20.12702604192508,19.188907762116546,22.790409403093328,16.733576490360555,18.17915095542122,16.07889308732808,16.482999539035944,27.552623659916378,15.671831792069868,16.30299526889859,20.82591534000985,16.445264652828072,23.156219013682392,21.68621473286368,21.516418794348507,19.672017567495754,19.77102879347326,21.961612777154524
2020-05-10,16.150419627773417,19.630376668597926,25.770920152470097,23.847150890886518,14.415252231266383,20.392570125870883,21.193407854659178,23.656468104201842,21.5128050114421,17.142607924739504,23.66242648503694,17.435939585290775,19.916770722437334,20.261734269096213,17.798577006992275,20.694682352220145,32.264981978967114,12.416324072384077,19.923114925319588,7.035530073530333
2020-05-11,22.696245956459087,16.707235165974982,20.86252208246433,21.65266371617458,19.82351630198542,22.089002916030406,19.41888780231124,18.283824727724483,25.46169438015399,23.32794643477316,29.535279212088867,24.826257586370023,20.704663353569927,24.82679834484561,20.275182958378196,27.029718566425977,10.631828303805657,24.339383435048664,18.287978032763373,23.87645731528324
2020-05-12,16.62833669671312,17.428830170300056,20.105310106710316,19.273627713976154,21.206019821094763,13.79891831796115,10.282715743565888,20.353870379503256,14.962225621085121,20.018081504753514,13.385941496084909,22.38339628679917,16.37413934971095,16.49895760558725,23.870521644319616,17.608232901300852,19.65945654843044,23.52017752448012,16.98768912681422,21.32458387016532
2020-05-13,20.159152791371756,14.909790623563175,20.49727228515356,16.217532355596262,25.63891815063901,24.500271213820362,22.541495927969866,17.972637714296642,22.834346862205358,27.7333591910621,20.116058021626365,13.143917532296635,23.978704075459504,19.222462275398446,24.808344471344068,16.775406808400824,20.286135072035837,19.929184938247356,12.461947909651288,17.716213898865433
2020-05-14,16.820769608105596,19.610726220295746,21.13696387560564,21.50757028698383,24.405655485498162,29.011211148952736,22.916840034106492,22.169694841151443,16.417779212067614,21.07203006630491,21.408372787402456,20.994264212822774,19.11780729369515,20.23180708343642,15.486880710569286,20.065750169062163,20.022106398167423,7.243313372631537,21.584129832621965,21.685774878900833
2020-05-15,23.3821664747325,21.91366215006134,14.916306756951155,25.195482201891963,25.164945972599728,18.95857448452502,24.63302384154303,19.08204618264723,17.46863233412756,10.613435909719515,12.371112440672269,20.699814148441057,11.832827350987067,12.861622939822496,23.34891626493908,19.81262001552325,19.673204829543902,19.704476900119143,26.494852487897756,22.024668893868483
2020-05-16,22.882954083074704,19.828788597340232,19.42612337614601,22.395476120491143,15.38043992094999,27.87185618737786,29.00231381230114,21.625993573435323,17.552587906224847,25.441676049047537,22.390624981815066,28.243367366890418,20.776748899075713,21.764669101288167,28.835657911825813,18.781929293392785,21.16918029892679,19.108683504198698,18.281073524578233,14.695261750993824
2020-05-17,18.958506222110024,25.481734228328992,21.543756209183066,16.10908239271939,27.060758491493154,20.994947472025938,14.024481132682622,7.033057176291448,23.817707332429602,19.592257433297362,19.53438603976281,11.212241252579522,22.73712999164246,18.529206879731348,19.132895687877184,24.397022082939753,14.304000700127691,16.639344412675293,21.800303855769243,20.468469995982932
2020-05-18,21.980033563308226,18.82892099327732,13.146200087284697,28.683874784883553,13.097846238463655,29.943659592976957,22.582537221408796,20.48625438488893,14.454636341028111,17.234690444658085,9.51721259392176,16.0843523045171,20.718801556084433,15.218440014539294,20.056551311810846,21.936317379637078,19.948000654427364,12.711319670864562,25.737131600238065,12.038537294500433
2020-05-19,14.534692456347472,18.262746737507186,24.328264614079266,12.76711054982053,17.32042719166919,25.58641732844095,22.046474983204778,22.069568350551165,20.963080550173064,26.114823809604193,28.108639891247975,24.868129181082214,20.651104896078643,13.271133664189396,15.372687436776387,17.47872513392936,17.395303016631512,15.792363078881474,24.138297848744404,29.06903118038298
2020-05-20,12.543712036471973,17.093657615698376,25.406880172290947,12.086571790986055,22.153855674728206,12.180476825801168,17.90459003596089,19.00359972542704,18.28291067958704,18.34345681985249,15.683958904644637,14.44533887793879,21.135859757400308,19.787509451032182,14.690629919997294,30.788507148449867,14.553893950504506,17.537859510840068,16.025686912412016,19.482711506010766
2020-05-21,22.196958506322684,11.836827368827525,16.843120057753055,24.802786122286143,19.250542041334302,20.093136853306778,21.985531182248895,23.346962356962706,15.763949110207355,22.999933715811707,13.58748292852479,31.928108161712196,14.731354359417319,24.102510318632298,20.057672380415845,17.153571656579732,18.268983318638902,19.472704359325338,18.392570409549386,18.473794575765343
2020-05-22,20.833367476862644,12.16116137845773,18.793311042734477,21.12920239301345,14.969815710398041,25.27162487452039,22.49823477555983,23.693035144964103,13.932381986227597,16.15808340351161,22.10070811105847,14.105278889391919,27.658765122129648,22.45497586348187,23.9404618367838,22.944931916181233,10.772963907456724,23.293532694352706,20.749733880393016,12.976459985818469
2020-05-23,23.17515718446053,14.104210346811561,15.609048285949635,17.2525072684798,15.892250871984338,20.152732905203084,13.906580850114015,26.521069459247514,13.985558377419986,15.819349365860061,22.787433979524483,20.145610726095615,18.367532081278217,14.10978838391554,18.506285633406115,15.74045017797563,7.005388721020378,23.138797016229855,28.457529764781764,18.17124883606522
2020-05-24,31.91572387431971,26.507140358323802,23.496902417939086,14.507146362223352,12.258728385754788,19.815582345774665,21.23111380638216,20.524058040361407,11.831019911736014,29.052908802918054,23.68205701848136,22.797737789774995,27.334225852379603,18.294603952319953,25.528255882041304,17.296894963906194,20.99110830752797,21.013528891698726,26.221441474903205,19.513627147291636
2020-05-25,24.722397434952068,24.47630136444965,14.693888562770454,31.603999196401492,22.659873195035956,26.34882375157152,15.410078469976922,10.430996476650094,24.480835968746337,16.06483631368657,18.06998318895344,24.405185712641227,17.229355662425142,22.293400630214553,24.53901305313149,18.24370776731884,17.579098730599778,14.856917692322263,19.441384782643283,21.375682491853098
2020-05-26,15.435888872779207,26.874820331964948,18.887614948785398,20.58545436077721,26.302844225210748,16.45072908926948,16.740717500347046,8.572502756051774,18.791734186843897,17.07614531791266,19.945428310545452,23.576042423775228,24.833376864200996,25.964043225310355,18.169264923739636,29.296028957142827,21.035143864598226,20.99929748140117,10.566999776154587,12.205553641760451
2020-05-27,25.585081440479264,13.33894172702749,15.705400460961641,22.671005854228856,19.49803248299317,20.087578066391092,11.126275924056747,11.990795239627412,20.793259650331215,11.458396040661585,16.345966184130674,17.689612318572127,21.20089824363732,27.53807763324684,23.650469104476834,20.535639237342988,23.774935385500086,23.285894173047243,19.673617106544764,18.156062113182333
2020-05-28,13.420462947442395,10.1568765510699,20.254771385056447,21.58942548619091,17.998255924932884,21.618128823045595,17.633195372487606,19.810464694079318,25.890946822407987,28.149911220039115,13.44901347183896,24.56603502821414,20.501572168172775,21.079649588875544,19.35329565274042,20.94060748208383,26.797101297162648,23.452391105008598,15.757941175326625,23.732823259620606
2020-05-29,17.692076975926454,16.699718399329587,11.028853642551395,22.17403978865579,12.638385357667552,18.33104519823218,18.982146642632614,19.213473558597173,13.899414215342237,21.989991616475493,25.39565324527118,16.22673756101153,15.30604271557807,25.38100161768821,20.46474968021579,12.80611325231823,23.48036022359938,24.794758122654883,24.5789664412697,21.639768257094186
2020-05-30,19.658791973376843,20.87909476648014,26.632308211828466,22.70047230262403,24.56600962126089,19.899354480612313,22.749284336481953,21.38119926009987,15.292271623421426,21.188898167262984,19.48618657491103,17.32511428668584,26.029092782085797,13.003220146075838,25.369292656315668,21.139239530302653,23.411006942745114,8.389663935893223,15.59492049651042,20.75048481237268
2020-05-31,28.566713608246832,22.49345137454914,15.17696787896868,23.66212004877438,31.056521666197465,23.875116316120852,20.004499633355536,16.87377038721413,21.27357768346892,24.875692052893143,19.08842872288522,22.283212305873757,22.094860053792384,22.543113679739253,32.19341998267987,14.849140798424456,19.943929208918256,12.784231942163911,16.616553659277177,23.356389492206997
2020-06-01,16.2762258897578,25.239860779840264,20.29947341558138,18.123887996196636,11.012720978165513,22.16418810749997,12.288559246001608,16.317544142471256,10.879602239598166,13.353317153328664,10.00366204002334,27.547884789613317,19.54874965012212,27.9621285366736,13.018923167994549,16.619018900415693,26.723801984817975,18.03447228601866,20.35877002960205,18.009893264688
2020-06-02,15.867807306704927,21.42139835403607,18.937384776148456,18.541790068240775,14.682835309226967,15.956412340102332,24.310740284421335,22.77523971205217,17.106457435015656,17.294766090401644,19.10814447859832,18.85914381294856,26.036874933840004,19.792786592945028,18.34834390313603,22.21997788509699,15.842538003708805,23.919134583994726,19.528168912144555,15.999474344111574
2020-06-03,19.50773737787284,28.713343903278155,16.189427440387508,11.294885958205493,16.60203478727928,14.47938007100369,19.407066882249538,23.27962205686251,15.375534634497665,19.542811343752447,15.787527514542754,15.548292338224133,20.442900986967583,26.879707896290245,25.801300355332355,17.644204405093387,17.960140913209166,24.215539750208347,15.594924335825937,17.231055708884906
2020-06-04,16.682608568189462,18.886971595258398,15.561099316820323,16.098477967492304,17.178410451587556,16.05448909871675,22.441852952148288,18.716749322597597,21.647612210847676,12.257644746357695,19.126931734250917,26.048859536566145,31.049027946453116,26.778020642646087,18.778794515665222,27.567199350392016,13.345980568239415,16.86252325657598,27.569624386550643,23.56655859977867
2020-06-05,25.633179610532537,15.434603909791019,24.6819927177623,21.355563982233573,21.136729750717404,20.006242278942434,24.829680592298505,19.807616708805234,17.870920668180656,26.557135631749755,18.903779240715636,13.6759998375036,25.083385599756923,23.126625893127276,17.85318818457904,26.460355433767965,21.76299310554117,30.401026671045766,14.673604887495962,24.45347429512588
2020-06-06,14.600342458182883,11.593908922527833,17.371797034490303,25.225116877513454,28.071247736401137,19.200301061214788,27.113023744845172,22.021571716644956,30.040746396884792,19.907854749033163,17.767676043335186,29.190907445183413,18.346454620964654,28.377508782509665,28.338445896240195,20.925253272463912,17.31057625154811,10.688251239349805,4.653965861675633,20.022511316260175
2020-06-07,14.262656737944488,15.55514320952275,21.355850923186555,22.99519763188092,25.042986434300516,15.840212533914377,29.806134946825075,22.52171787581497,24.689456860346972,18.3835568187225,24.694193214555696,15.079586557708883,26.791909439355027,18.549019344813974,19.695817637813327,20.36217482011129,21.9672221525056,18.374064105559363,11.383227606051618,15.073019158182442
2020-06-08,17.81089977627783,21.210589804925615,15.992515573028125,18.29653828061035,22.63798691387158,17.00924773741757,19.63880620664166,14.2800965020063,15.733807578623445,21.18112744784142,22.235270761620782,23.204742234106487,20.304281922639287,18.855022924552976,23.93649034982242,19.095177866529923,21.432591352437452,23.459299563608603,21.072695771111793,19.10860539520243
2020-06-09,17.509837746538476,15.556398713231847,16.764092840761197,13.684135439574229,16.38035647970699,12.399803574039684,21.555622230468266,16.40213072041025,18.06343281271575,16.237088578316,25.63577257235773,24.6334561276227,30.029457201875875,27.623232153998085,18.453320496907455,21.619070518521728,30.212681170085247,17.677664046259284,19.61915717863488,24.61906575641755
2020-06-10,29.64766026908493,24.683712317676285,22.361235750439242,6.113204272862833,14.401858831597728,22.08926851608663,14.608194545916101,13.847269771773066,18.262077435422782,20.22556501906483,13.375863150201377,23.92517027231412,20.40829181588565,21.945974203308086,12.206811854601318,22.35022189996489,15.402694079432887,15.305417455439128,11.737533369122682,23.57272038189709
2020-06-11,24.747104034628805,27.061638530187217,24.652042480555583,25.758669873903994,16.016123468468496,19.799906373241836,25.308000850176306,17.465466925815846,36.53287174555281,37.137692735012465,16.755220362760923,21.135013188199853,19.603953171641123,13.785278472568098,17.44449325498081,18.728368943691574,20.57335014607494,26.06169411608717,10.704458949822156,14.893729960812042
2020-06-12,20.437756206925954,8.152065473866985,19.1234179883649,17.053855067449252,27.740334006893697,13.70106328297365,14.075562777141151,24.061667946709157,12.449001780109295,23.023410151229005,19.798595908388567,20.247647759339937,20.46984149877714,20.13549488229658,23.41883018183613,14.178893281482642,19.312881481459986,19.347197319218438,20.032223301322837,21.161494845212026
2020-06-13,13.87282240584916,24.32026150248824,12.890400641797815,17.757674968979703,19.691283492710493,20.143102520938914,10.973741556847894,22.731359334718828,21.017698502023062,28.341555298171627,17.96680515048283,11.734097493028385,21.99753341538978,34.89988085879327,20.9649113546685,21.283647198489316,26.82763462379708,21.0615450315814,27.217599553521936,19.225417226510782
